THỜI KHÓA BIỂU DỰ KIẾN KỲ 1 NĂM HỌC 2024-2025 (20241) - CẬP NHẬT NGÀY 04.08.2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20241,KNN,153908,153908,FL3158,Biên dịch,Translation,3(2-2-0-6),Tiếng Anh KHKT 04-K67C,1,4,1600-1730,5,6,Chiều,"2-9,11-18",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153908,153908,FL3158,Biên dịch,Translation,3(2-2-0-6),Tiếng Anh KHKT 04-K67C,2,6,1230-1400,1,2,Chiều,"2-9,11-18",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153909,153909,FL3260,Văn hoá xã hội Mỹ,American Culture and Society,2(2-1-0-4),(Blend)-Tiếng Anh KHKT 04-K67C,1,5,1505-1730,4,6,Chiều,"2,4,6,8,12,14,16,18",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153910,153910,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67S,1,3,0645-0815,1,2,Sáng,"2-9,11-18",D8-309,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153910,153910,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67S,2,5,1015-1145,5,6,Sáng,"2-9,11-18",D8-309,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153911,153911,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67S,1,3,0825-1005,3,4,Sáng,"2-9,11-18",D8-309,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153911,153911,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67S,2,5,0825-1005,3,4,Sáng,"2-9,11-18",D8-309,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153912,153912,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67S,1,3,1015-1145,5,6,Sáng,"2-9,11-18",D8-309,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153912,153912,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67S,2,5,0645-0815,1,2,Sáng,"2-9,11-18",D8-309,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153913,153913,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67C,1,2,1315-1455,2,3,Chiều,"2-9,11-18",D8-307,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153913,153913,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67C,2,5,1505-1645,4,5,Chiều,"2-9,11-18",D8-307,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153914,153914,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67C,1,2,1505-1645,4,5,Chiều,"2-9,11-18",D8-307,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153914,153914,FL3157,Phiên dịch,Interpretation,3(2-2-0-6),Tiếng Anh KHKT-K67C,2,5,1315-1455,2,3,Chiều,"2-9,11-18",D8-307,NULL,NULL,27,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153915,153915,FL3210,Ngữ âm và âm vị học,Phonetics & Phonology,2(2-1-0-4),(Blend)-Tiếng Anh KHKT-K67S,1,4,0645-0910,1,3,Sáng,"3,5,7,9,11,13,15,17",D8-307,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153916,153916,FL3210,Ngữ âm và âm vị học,Phonetics & Phonology,2(2-1-0-4),(Blend)-Tiếng Anh KHKT-K67S,1,4,0920-1145,4,6,Sáng,"3,5,7,9,11,13,15,17",D8-307,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153917,153917,FL3210,Ngữ âm và âm vị học,Phonetics & Phonology,2(2-1-0-4),(Blend)-Tiếng Anh KHKT-K67C,1,5,1230-1455,1,3,Chiều,"3,5,7,9,11,13,15,17",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153918,153918,FL1423,Tiếng Pháp III,French III,2(2-1-0-4),Khối Ngoại ngữ-K67S,1,6,0920-1145,4,6,Sáng,"2-9,11-18",C7-108,NULL,NULL,22,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153919,153919,FL1433,Tiếng Nhật III,Japanese III,2(2-1-0-4),(Blend)-Khối Ngoại ngữ-K67S,1,6,0825-1005,3,4,Sáng,"2-9,11-18",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153920,153920,FL1433,Tiếng Nhật III,Japanese III,2(2-1-0-4),(Blend)-Khối Ngoại ngữ-K67S,1,6,1015-1145,5,6,Sáng,"2-9,11-18",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153921,153921,FL1443,Tiếng Trung Quốc III,Chinese III,2(2-1-0-4),(Blend)-Khối Ngoại ngữ-K67S,1,6,0645-0815,1,2,Sáng,"2-9,11-18",D8-307,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153922,153922,FL1443,Tiếng Trung Quốc III,Chinese III,2(2-1-0-4),(Blend)-Khối Ngoại ngữ-K67S,1,6,0825-1005,3,4,Sáng,"2-9,11-18",D8-307,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153923,153923,FL1443,Tiếng Trung Quốc III,Chinese III,2(2-1-0-4),(Blend)-Khối Ngoại ngữ-K67S,1,6,1015-1145,5,6,Sáng,"2-9,11-18",D8-307,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153924,153924,FL3283,Văn học Anh - Mỹ,English and American Literature,2(2-1-0-4),(Blend)-Tiếng Anh KHKT-K66S,1,6,0920-1145,4,6,Sáng,"2,4,6,8,12,14,16,18",D8-311,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153925,153925,FL3283,Văn học Anh - Mỹ,English and American Literature,2(2-1-0-4),(Blend)-Tiếng Anh KHKT-K66S,1,6,0920-1145,4,6,Sáng,"3,5,7,9,11,13,15,17",D8-311,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153926,153926,FL3283,Văn học Anh - Mỹ,English and American Literature,2(2-1-0-4),(Blend)-Tiếng Anh KHKT-K66S,1,6,0645-0910,1,3,Sáng,"2,4,6,8,12,14,16,18",D8-311,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,Blend
20241,KNN,153927,153927,FL3221,Cú pháp học,Syntax,2(2-1-0-4),Tiếng Anh KHKT-K66S,1,2,0645-0910,1,3,Sáng,"2-9,11-18",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153928,153928,FL3221,Cú pháp học,Syntax,2(2-1-0-4),Tiếng Anh KHKT-K66S,1,2,0920-1145,4,6,Sáng,"2-9,11-18",D8-311,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153929,153929,FL3340,Đối chiếu ngôn ngữ,Linguistic Contrastive Analysis,2(2-1-0-4),Tiếng Anh KHKT-K66S,1,2,0920-1145,4,6,Sáng,"2-9,11-18",D8-309,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153930,153930,FL3340,Đối chiếu ngôn ngữ,Linguistic Contrastive Analysis,2(2-1-0-4),Tiếng Anh KHKT-K66S,1,2,0645-0910,1,3,Sáng,"2-9,11-18",D8-311,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153931,153931,FL4080,Phương pháp giảng dạy tiếng Anh,English Teaching Methodology,4(3-1-0-8),Tiếng Anh KHKT-MĐ2-K66S,1,4,0645-0910,1,3,Sáng,"2-9,11-18",D8-309,NULL,NULL,34,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153932,153932,FL4080,Phương pháp giảng dạy tiếng Anh,English Teaching Methodology,4(3-1-0-8),Tiếng Anh KHKT-MĐ2-K66S,1,4,0920-1145,4,6,Sáng,"2-9,11-18",D8-311,NULL,NULL,34,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153933,153933,FL4227,Phân tích ngôn ngữ,English Language Analysis,3(3-0-0-6),Tiếng Anh KHKT-MĐ2-K66S,1,4,0920-1145,4,6,Sáng,"2-9,11-18",D8-309,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153934,153934,FL4227,Phân tích ngôn ngữ,English Language Analysis,3(3-0-0-6),Tiếng Anh KHKT-MĐ2-K66S,1,4,0645-0910,1,3,Sáng,"2-9,11-18",D8-311,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153935,153935,FL3221,Cú pháp học,Syntax,2(2-1-0-4),Tiếng Anh KHKT-K66C,1,4,1230-1455,1,3,Chiều,"2-9,11-18",D8-305,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153936,153936,FL3221,Cú pháp học,Syntax,2(2-1-0-4),Tiếng Anh KHKT-K66C,1,4,1505-1730,4,6,Chiều,"2-9,11-18",D8-311,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153937,153937,FL3340,Đối chiếu ngôn ngữ,Linguistic Contrastive Analysis,2(2-1-0-4),Tiếng Anh KHKT-K66C,1,4,1505-1730,4,6,Chiều,"2-9,11-18",D8-305,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153938,153938,FL3340,Đối chiếu ngôn ngữ,Linguistic Contrastive Analysis,2(2-1-0-4),Tiếng Anh KHKT-K66C,1,4,1230-1455,1,3,Chiều,"2-9,11-18",D8-311,NULL,NULL,33,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153939,153939,FL4080,Phương pháp giảng dạy tiếng Anh,English Teaching Methodology,4(3-1-0-8),Tiếng Anh KHKT-MĐ2-K66C,1,6,1230-1455,1,3,Chiều,"2-9,11-18",D8-305,NULL,NULL,34,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153940,153940,FL4227,Phân tích ngôn ngữ,English Language Analysis,3(3-0-0-6),Tiếng Anh KHKT-MĐ2-K66S,1,3,0645-0910,1,3,Sáng,"2-9,11-18",D8-303,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153941,153941,FL4227,Phân tích ngôn ngữ,English Language Analysis,3(3-0-0-6),Tiếng Anh KHKT-MĐ2-K66S,1,3,0920-1145,4,6,Sáng,"2-9,11-18",D8-303,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153942,153942,FL4117,Biên dịch KHCN nâng cao (BTL),Advanced Technical Translation,3(3-1-0-6),Tiếng Anh KHKT-MĐ1-K66C,1,2,1505-1730,4,6,Chiều,"2-9,11-18",D8-309,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153943,153943,FL4118,Phiên dịch KHCN nâng cao,Advanced Technical Interpretation,3(2-2-0-6),Tiếng Anh KHKT-MĐ1-K66C,1,2,1315-1455,2,3,Chiều,"2-9,11-18",D8-309,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153943,153943,FL4118,Phiên dịch KHCN nâng cao,Advanced Technical Interpretation,3(2-2-0-6),Tiếng Anh KHKT-MĐ1-K66C,2,5,1410-1550,3,4,Chiều,"2-9,11-18",D8-311,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153944,153944,FL4117,Biên dịch KHCN nâng cao (BTL),Advanced Technical Translation,3(3-1-0-6),Tiếng Anh KHKT-MĐ1-K66C,1,2,1230-1455,1,3,Chiều,"2-9,11-18",D8-311,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153945,153945,FL4118,Phiên dịch KHCN nâng cao,Advanced Technical Interpretation,3(2-2-0-6),Tiếng Anh KHKT-MĐ1-K66C,1,2,1505-1645,4,5,Chiều,"2-9,11-18",D8-311,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153945,153945,FL4118,Phiên dịch KHCN nâng cao,Advanced Technical Interpretation,3(2-2-0-6),Tiếng Anh KHKT-MĐ1-K66C,2,5,1230-1400,1,2,Chiều,"2-9,11-18",D8-311,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153946,153946,FL3220,Từ vựng học,Lexicology,2(2-1-0-4),Tiếng Anh KHKT-K66S,1,6,0920-1145,4,6,Sáng,"2-9,11-18",D8-305,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153947,153947,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 1/4)-K68S,1,4,0825-1005,3,4,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153947,153947,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 1/4)-K68S,2,6,0825-1005,3,4,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153948,153948,FLE2109,Dealing with Texts 3,Dealing with Texts 3,3(2-1-0-4),IPE (nhóm 1/4)-K68S,1,5,0920-1145,4,6,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153949,153949,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 1/4)-K68S,1,4,0645-0815,1,2,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153949,153949,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 1/4)-K68S,2,6,1015-1145,5,6,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153950,153950,FLE2111,International Studies 1,International Studies 1,3(2-1-0-4),IPE (nhóm 1/4)-K68S,1,5,0645-0910,1,3,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153951,153951,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 2/4)-K68S,1,4,1015-1145,5,6,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153951,153951,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 2/4)-K68S,2,6,0645-0815,1,2,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153952,153952,FLE2109,Dealing with Texts 3,Dealing with Texts 3,3(2-1-0-4),IPE (nhóm 2/4)-K68S,1,5,0645-0910,1,3,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153953,153953,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 2/4)-K68S,1,4,0825-1005,3,4,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153953,153953,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 2/4)-K68S,2,6,0825-1005,3,4,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153954,153954,FLE2111,International Studies 1,International Studies 1,3(2-1-0-4),IPE (nhóm 2/4)-K68S,1,5,0920-1145,4,6,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153955,153955,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 3/4)-K68C,1,2,1410-1550,3,4,Chiều,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153955,153955,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 3/4)-K68C,2,5,1410-1550,3,4,Chiều,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153956,153956,FLE2109,Dealing with Texts 3,Dealing with Texts 3,3(2-1-0-4),IPE (nhóm 3/4)-K68C,1,3,1505-1730,4,6,Chiều,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153957,153957,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 3/4)-K68C,1,2,1230-1400,1,2,Chiều,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153957,153957,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 3/4)-K68C,2,5,1600-1730,5,6,Chiều,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153958,153958,FLE2111,International Studies 1,International Studies 1,3(2-1-0-4),IPE (nhóm 3/4)-K68C,1,3,1230-1455,1,3,Chiều,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153959,153959,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 4/4)-K68C,1,2,1600-1730,5,6,Chiều,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153959,153959,FLE2108,Language Communication Skills 3,Language Communication Skills 3,4(2-2-0-8),IPE (nhóm 4/4)-K68C,2,5,1230-1400,1,2,Chiều,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153960,153960,FLE2109,Dealing with Texts 3,Dealing with Texts 3,3(2-1-0-4),IPE (nhóm 4/4)-K68C,1,3,1230-1455,1,3,Chiều,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153961,153961,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 4/4)-K68C,1,2,1410-1550,3,4,Chiều,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153961,153961,FLE2110,Professional skills 2,Professional skills 2,4(2-2-0-6),IPE (nhóm 4/4)-K68C,2,5,1410-1550,3,4,Chiều,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153962,153962,FLE2111,International Studies 1,International Studies 1,3(2-1-0-4),IPE (nhóm 4/4)-K68C,1,3,1505-1730,4,6,Chiều,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153963,153963,FLE3101,English for Professional Purposes 2,English for Professional Purposes 2,4(3-2-0-8),IPE 01-K67C,1,4,1505-1730,4,6,Chiều,"2-9,11-18",C7-105,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153963,153963,FLE3101,English for Professional Purposes 2,English for Professional Purposes 2,4(3-2-0-8),IPE 01-K67C,2,6,1315-1455,2,3,Chiều,"2-9,11-18",C7-105,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153964,153964,FLE3102,Translation and interpretation practice 1,Translation and interpretation practice 1,4(3-2-0-8),IPE 01-K67C,1,2,1230-1455,1,3,Chiều,"2-9,11-18",C7-221,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153964,153964,FLE3102,Translation and interpretation practice 1,Translation and interpretation practice 1,4(3-2-0-8),IPE 01-K67C,2,6,1505-1645,4,5,Chiều,"2-9,11-18",C7-105,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153965,153965,FLE3103,Language awareness,Language awareness,4(2-2-0-8),IPE 01-K67C,1,2,1505-1645,4,5,Chiều,"2-9,11-18",C7-221,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153965,153965,FLE3103,Language awareness,Language awareness,4(2-2-0-8),IPE 01-K67C,2,4,1315-1455,2,3,Chiều,"2-9,11-18",C7-105,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153966,153966,FLE3101,English for Professional Purposes 2,English for Professional Purposes 2,4(3-2-0-8),IPE 02-K67C,1,4,1230-1455,1,3,Chiều,"2-9,11-18",C7-130,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153966,153966,FLE3101,English for Professional Purposes 2,English for Professional Purposes 2,4(3-2-0-8),IPE 02-K67C,2,6,1505-1645,4,5,Chiều,"2-9,11-18",C7-130,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153967,153967,FLE3102,Translation and interpretation practice 1,Translation and interpretation practice 1,4(3-2-0-8),IPE 02-K67C,1,2,1505-1730,4,6,Chiều,"2-9,11-18",C7-227,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153967,153967,FLE3102,Translation and interpretation practice 1,Translation and interpretation practice 1,4(3-2-0-8),IPE 02-K67C,2,6,1315-1455,2,3,Chiều,"2-9,11-18",C7-130,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153968,153968,FLE3103,Language awareness,Language awareness,4(2-2-0-8),IPE 02-K67C,1,2,1315-1455,2,3,Chiều,"2-9,11-18",C7-227,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153968,153968,FLE3103,Language awareness,Language awareness,4(2-2-0-8),IPE 02-K67C,2,4,1505-1645,4,5,Chiều,"2-9,11-18",C7-130,NULL,NULL,25,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153969,153969,FLE4102,Translation and interpretation practice 3,Translation and interpretation practice 3,4(2-2-0-8),IPE (nhóm 1/2)-K66S,1,2,0730-0910,2,3,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153969,153969,FLE4102,Translation and interpretation practice 3,Translation and interpretation practice 3,4(2-2-0-8),IPE (nhóm 1/2)-K66S,2,4,0920-1100,4,5,Sáng,"2-9,11-18",C7-221,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153970,153970,FLE4103,English literature,English literature,4(2-2-0-8),IPE (nhóm 1/2)-K66S,1,2,0920-1100,4,5,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153970,153970,FLE4103,English literature,English literature,4(2-2-0-8),IPE (nhóm 1/2)-K66S,2,4,0730-0910,2,3,Sáng,"2-9,11-18",C7-221,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153971,153971,FLE4102,Translation and interpretation practice 3,Translation and interpretation practice 3,4(2-2-0-8),IPE (nhóm 2/2)-K66S,1,2,0920-1100,4,5,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153971,153971,FLE4102,Translation and interpretation practice 3,Translation and interpretation practice 3,4(2-2-0-8),IPE (nhóm 2/2)-K66S,2,4,0730-0910,2,3,Sáng,"2-9,11-18",C7-227,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153972,153972,FLE4103,English literature,English literature,4(2-2-0-8),IPE (nhóm 2/2)-K66S,1,2,0730-0910,2,3,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153972,153972,FLE4103,English literature,English literature,4(2-2-0-8),IPE (nhóm 2/2)-K66S,2,4,0920-1100,4,5,Sáng,"2-9,11-18",C7-227,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153973,153973,FLE4104,Introduction to English language teaching (BTL),Introduction to English language teaching,4(3-1-0-8),IPE (Tự chọn)-K66S,1,3,0920-1145,4,6,Sáng,"2-9,11-18",C7-105,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KNN,153974,153974,FLE4101,English for Professional Purposes 4 (BTL),English for Professional Purposes 4,4(3-1-0-8),IPE (Tự chọn)-K66S,1,3,0920-1145,4,6,Sáng,"2-9,11-18",C7-130,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,153975,NULL,PH1120,Vật lý đại cương II,Physics II,3(2-1-1-6),KH máy tính -K68C,1,2,1410-1550,3,4,Chiều,"2-9,11-18",D6-208,TN,NULL,150,Đang xếp TKB,LT,AB,CT CHUẨN,
20241,VVLKT,153976,153975,PH1120,Vật lý đại cương II,Physics II,3(2-1-1-6),KH máy tính -K68C,1,5,1410-1550,3,4,Chiều,"2,4,6,8,12,14,16,18",D3-402,TN,NULL,75,Đang xếp TKB,BT,AB,CT CHUẨN,
20241,VVLKT,153977,153975,PH1120,Vật lý đại cương II,Physics II,3(2-1-1-6),KH máy tính -K68C,1,5,1410-1550,3,4,Chiều,"3,5,7,9,11,13,15,17",D3-402,TN,NULL,75,Đang xếp TKB,BT,AB,CT CHUẨN,
20241,VVLKT,153978,NULL,PH1120,Vật lý đại cương II,Physics II,3(2-1-1-6),KH máy tính-K68C,1,2,1600-1730,5,6,Chiều,"2-9,11-18",D6-208,TN,NULL,150,Đang xếp TKB,LT,AB,CT CHUẨN,
20241,VVLKT,153979,153978,PH1120,Vật lý đại cương II,Physics II,3(2-1-1-6),KH máy tính-K68C,1,5,1600-1730,5,6,Chiều,"2,4,6,8,12,14,16,18",D3-402,TN,NULL,75,Đang xếp TKB,BT,AB,CT CHUẨN,
